raceId,year,round,circuitId,name,date,time,url,driverId,grid,position,datetime,last_circuit_position,last_position,last_position2,last_position3,last_position4,last_position5
331,1990,11,13,Belgian Grand Prix,1990-08-26,\N,http://en.wikipedia.org/wiki/1990_Belgian_Grand_Prix,118.0,18.0,11.0,1990-08-26,6.0,5.0,8.0,11.0,10.0,6.0
331,1990,11,13,Belgian Grand Prix,1990-08-26,\N,http://en.wikipedia.org/wiki/1990_Belgian_Grand_Prix,105.0,26.0,13.0,1990-08-26,4.0,10.0,17.0,11.0,3.0,5.0
331,1990,11,13,Belgian Grand Prix,1990-08-26,\N,http://en.wikipedia.org/wiki/1990_Belgian_Grand_Prix,133.0,19.0,10.0,1990-08-26,8.0,9.0,9.0,7.0,8.0,5.0
331,1990,11,13,Belgian Grand Prix,1990-08-26,\N,http://en.wikipedia.org/wiki/1990_Belgian_Grand_Prix,102.0,1.0,1.0,1990-08-26,1.0,2.0,1.0,3.0,3.0,20.0
331,1990,11,13,Belgian Grand Prix,1990-08-26,\N,http://en.wikipedia.org/wiki/1990_Belgian_Grand_Prix,122.0,12.0,7.0,1990-08-26,12.0,7.0,2.0,10.0,12.0,11.0
331,1990,11,13,Belgian Grand Prix,1990-08-26,\N,http://en.wikipedia.org/wiki/1990_Belgian_Grand_Prix,137.0,8.0,5.0,1990-08-26,4.0,3.0,5.0,4.0,6.0,2.0
331,1990,11,13,Belgian Grand Prix,1990-08-26,\N,http://en.wikipedia.org/wiki/1990_Belgian_Grand_Prix,145.0,6.0,4.0,1990-08-26,5.0,2.0,16.0,4.0,3.0,1.0
331,1990,11,13,Belgian Grand Prix,1990-08-26,\N,http://en.wikipedia.org/wiki/1990_Belgian_Grand_Prix,77.0,2.0,3.0,1990-08-26,10.0,16.0,3.0,14.0,5.0,3.0
331,1990,11,13,Belgian Grand Prix,1990-08-26,\N,http://en.wikipedia.org/wiki/1990_Belgian_Grand_Prix,117.0,3.0,2.0,1990-08-26,2.0,4.0,1.0,1.0,1.0,5.0
331,1990,11,13,Belgian Grand Prix,1990-08-26,\N,http://en.wikipedia.org/wiki/1990_Belgian_Grand_Prix,110.0,20.0,-1.0,1990-08-26,11.0,13.0,11.0,7.0,3.0,13.0
331,1990,11,13,Belgian Grand Prix,1990-08-26,\N,http://en.wikipedia.org/wiki/1990_Belgian_Grand_Prix,119.0,7.0,-1.0,1990-08-26,8.0,4.0,5.0,6.0,9.0,1.0
331,1990,11,13,Belgian Grand Prix,1990-08-26,\N,http://en.wikipedia.org/wiki/1990_Belgian_Grand_Prix,138.0,10.0,-1.0,1990-08-26,5.0,11.0,7.0,10.0,8.0,8.0
331,1990,11,13,Belgian Grand Prix,1990-08-26,\N,http://en.wikipedia.org/wiki/1990_Belgian_Grand_Prix,123.0,4.0,-1.0,1990-08-26,4.0,1.0,6.0,2.0,5.0,4.0
331,1990,11,13,Belgian Grand Prix,1990-08-26,\N,http://en.wikipedia.org/wiki/1990_Belgian_Grand_Prix,112.0,0.0,-1.0,1990-08-26,16.0,14.0,13.0,18.0,9.0,6.0
331,1990,11,13,Belgian Grand Prix,1990-08-26,\N,http://en.wikipedia.org/wiki/1990_Belgian_Grand_Prix,95.0,5.0,-1.0,1990-08-26,3.0,17.0,18.0,2.0,3.0,3.0
331,1990,11,13,Belgian Grand Prix,1990-08-26,\N,http://en.wikipedia.org/wiki/1990_Belgian_Grand_Prix,152.0,0.0,-1.0,1990-08-26,8.0,6.0,7.0,13.0,13.0,10.0
332,1990,12,14,Italian Grand Prix,1990-09-09,\N,http://en.wikipedia.org/wiki/1990_Italian_Grand_Prix,94.0,15.0,-1.0,1990-09-09,7.0,15.0,6.0,9.0,5.0,7.0
332,1990,12,14,Italian Grand Prix,1990-09-09,\N,http://en.wikipedia.org/wiki/1990_Italian_Grand_Prix,133.0,21.0,9.0,1990-09-09,11.0,10.0,9.0,9.0,7.0,8.0
332,1990,12,14,Italian Grand Prix,1990-09-09,\N,http://en.wikipedia.org/wiki/1990_Italian_Grand_Prix,118.0,12.0,-1.0,1990-09-09,4.0,11.0,5.0,8.0,11.0,10.0
332,1990,12,14,Italian Grand Prix,1990-09-09,\N,http://en.wikipedia.org/wiki/1990_Italian_Grand_Prix,123.0,6.0,-1.0,1990-09-09,3.0,1.0,6.0,2.0,5.0,4.0
332,1990,12,14,Italian Grand Prix,1990-09-09,\N,http://en.wikipedia.org/wiki/1990_Italian_Grand_Prix,152.0,0.0,-1.0,1990-09-09,7.0,6.0,7.0,13.0,13.0,10.0
332,1990,12,14,Italian Grand Prix,1990-09-09,\N,http://en.wikipedia.org/wiki/1990_Italian_Grand_Prix,102.0,1.0,1.0,1990-09-09,10.0,1.0,2.0,1.0,3.0,3.0
332,1990,12,14,Italian Grand Prix,1990-09-09,\N,http://en.wikipedia.org/wiki/1990_Italian_Grand_Prix,117.0,2.0,2.0,1990-09-09,1.0,2.0,4.0,1.0,1.0,1.0
332,1990,12,14,Italian Grand Prix,1990-09-09,\N,http://en.wikipedia.org/wiki/1990_Italian_Grand_Prix,95.0,4.0,4.0,1990-09-09,3.0,17.0,18.0,2.0,3.0,3.0
332,1990,12,14,Italian Grand Prix,1990-09-09,\N,http://en.wikipedia.org/wiki/1990_Italian_Grand_Prix,119.0,7.0,5.0,1990-09-09,4.0,4.0,5.0,6.0,9.0,1.0
332,1990,12,14,Italian Grand Prix,1990-09-09,\N,http://en.wikipedia.org/wiki/1990_Italian_Grand_Prix,138.0,14.0,6.0,1990-09-09,10.0,11.0,7.0,10.0,8.0,8.0
332,1990,12,14,Italian Grand Prix,1990-09-09,\N,http://en.wikipedia.org/wiki/1990_Italian_Grand_Prix,137.0,9.0,7.0,1990-09-09,1.0,5.0,3.0,5.0,4.0,6.0
332,1990,12,14,Italian Grand Prix,1990-09-09,\N,http://en.wikipedia.org/wiki/1990_Italian_Grand_Prix,77.0,3.0,3.0,1990-09-09,2.0,3.0,16.0,3.0,14.0,5.0
332,1990,12,14,Italian Grand Prix,1990-09-09,\N,http://en.wikipedia.org/wiki/1990_Italian_Grand_Prix,110.0,25.0,10.0,1990-09-09,10.0,13.0,11.0,7.0,3.0,13.0
332,1990,12,14,Italian Grand Prix,1990-09-09,\N,http://en.wikipedia.org/wiki/1990_Italian_Grand_Prix,105.0,22.0,12.0,1990-09-09,2.0,13.0,10.0,17.0,11.0,3.0
332,1990,12,14,Italian Grand Prix,1990-09-09,\N,http://en.wikipedia.org/wiki/1990_Italian_Grand_Prix,145.0,8.0,8.0,1990-09-09,9.0,4.0,2.0,16.0,4.0,3.0
332,1990,12,14,Italian Grand Prix,1990-09-09,\N,http://en.wikipedia.org/wiki/1990_Italian_Grand_Prix,122.0,16.0,-1.0,1990-09-09,5.0,7.0,7.0,2.0,10.0,12.0
333,1990,13,27,Portuguese Grand Prix,1990-09-23,\N,http://en.wikipedia.org/wiki/1990_Portuguese_Grand_Prix,112.0,20.0,-1.0,1990-09-23,9.0,14.0,13.0,18.0,9.0,6.0
333,1990,13,27,Portuguese Grand Prix,1990-09-23,\N,http://en.wikipedia.org/wiki/1990_Portuguese_Grand_Prix,123.0,7.0,-1.0,1990-09-23,3.0,1.0,6.0,2.0,5.0,4.0
333,1990,13,27,Portuguese Grand Prix,1990-09-23,\N,http://en.wikipedia.org/wiki/1990_Portuguese_Grand_Prix,131.0,23.0,-1.0,1990-09-23,14.0,9.0,13.0,11.0,7.0,11.0
333,1990,13,27,Portuguese Grand Prix,1990-09-23,\N,http://en.wikipedia.org/wiki/1990_Portuguese_Grand_Prix,133.0,17.0,13.0,1990-09-23,7.0,9.0,10.0,9.0,9.0,7.0
333,1990,13,27,Portuguese Grand Prix,1990-09-23,\N,http://en.wikipedia.org/wiki/1990_Portuguese_Grand_Prix,122.0,12.0,-1.0,1990-09-23,2.0,7.0,7.0,2.0,10.0,12.0
333,1990,13,27,Portuguese Grand Prix,1990-09-23,\N,http://en.wikipedia.org/wiki/1990_Portuguese_Grand_Prix,77.0,4.0,4.0,1990-09-23,1.0,3.0,3.0,16.0,3.0,14.0
333,1990,13,27,Portuguese Grand Prix,1990-09-23,\N,http://en.wikipedia.org/wiki/1990_Portuguese_Grand_Prix,105.0,19.0,9.0,1990-09-23,11.0,12.0,13.0,10.0,17.0,11.0
333,1990,13,27,Portuguese Grand Prix,1990-09-23,\N,http://en.wikipedia.org/wiki/1990_Portuguese_Grand_Prix,119.0,5.0,7.0,1990-09-23,8.0,5.0,4.0,5.0,6.0,9.0
333,1990,13,27,Portuguese Grand Prix,1990-09-23,\N,http://en.wikipedia.org/wiki/1990_Portuguese_Grand_Prix,145.0,9.0,6.0,1990-09-23,4.0,8.0,4.0,2.0,16.0,4.0
333,1990,13,27,Portuguese Grand Prix,1990-09-23,\N,http://en.wikipedia.org/wiki/1990_Portuguese_Grand_Prix,137.0,6.0,5.0,1990-09-23,3.0,7.0,5.0,3.0,5.0,4.0
333,1990,13,27,Portuguese Grand Prix,1990-09-23,\N,http://en.wikipedia.org/wiki/1990_Portuguese_Grand_Prix,117.0,2.0,3.0,1990-09-23,2.0,2.0,2.0,4.0,1.0,1.0
333,1990,13,27,Portuguese Grand Prix,1990-09-23,\N,http://en.wikipedia.org/wiki/1990_Portuguese_Grand_Prix,102.0,3.0,2.0,1990-09-23,6.0,1.0,1.0,2.0,1.0,3.0
333,1990,13,27,Portuguese Grand Prix,1990-09-23,\N,http://en.wikipedia.org/wiki/1990_Portuguese_Grand_Prix,95.0,1.0,1.0,1990-09-23,1.0,4.0,17.0,18.0,2.0,3.0
333,1990,13,27,Portuguese Grand Prix,1990-09-23,\N,http://en.wikipedia.org/wiki/1990_Portuguese_Grand_Prix,118.0,21.0,-1.0,1990-09-23,4.0,11.0,5.0,8.0,11.0,10.0
333,1990,13,27,Portuguese Grand Prix,1990-09-23,\N,http://en.wikipedia.org/wiki/1990_Portuguese_Grand_Prix,94.0,16.0,11.0,1990-09-23,5.0,15.0,6.0,9.0,5.0,7.0
333,1990,13,27,Portuguese Grand Prix,1990-09-23,\N,http://en.wikipedia.org/wiki/1990_Portuguese_Grand_Prix,110.0,18.0,-1.0,1990-09-23,12.0,10.0,13.0,11.0,7.0,3.0
333,1990,13,27,Portuguese Grand Prix,1990-09-23,\N,http://en.wikipedia.org/wiki/1990_Portuguese_Grand_Prix,138.0,0.0,-1.0,1990-09-23,7.0,6.0,11.0,7.0,10.0,8.0
334,1990,14,26,Spanish Grand Prix,1990-09-30,\N,http://en.wikipedia.org/wiki/1990_Spanish_Grand_Prix,138.0,14.0,-1.0,1990-09-30,9.0,6.0,11.0,7.0,10.0,8.0
334,1990,14,26,Spanish Grand Prix,1990-09-30,\N,http://en.wikipedia.org/wiki/1990_Spanish_Grand_Prix,131.0,24.0,-1.0,1990-09-30,13.0,9.0,13.0,11.0,7.0,11.0
334,1990,14,26,Spanish Grand Prix,1990-09-30,\N,http://en.wikipedia.org/wiki/1990_Spanish_Grand_Prix,112.0,13.0,-1.0,1990-09-30,6.0,14.0,13.0,18.0,9.0,6.0
334,1990,14,26,Spanish Grand Prix,1990-09-30,\N,http://en.wikipedia.org/wiki/1990_Spanish_Grand_Prix,137.0,8.0,-1.0,1990-09-30,8.0,5.0,7.0,5.0,3.0,5.0
334,1990,14,26,Spanish Grand Prix,1990-09-30,\N,http://en.wikipedia.org/wiki/1990_Spanish_Grand_Prix,117.0,2.0,1.0,1990-09-30,3.0,3.0,2.0,2.0,4.0,1.0
334,1990,14,26,Spanish Grand Prix,1990-09-30,\N,http://en.wikipedia.org/wiki/1990_Spanish_Grand_Prix,95.0,3.0,2.0,1990-09-30,2.0,1.0,4.0,17.0,18.0,2.0
334,1990,14,26,Spanish Grand Prix,1990-09-30,\N,http://en.wikipedia.org/wiki/1990_Spanish_Grand_Prix,110.0,17.0,-1.0,1990-09-30,7.0,10.0,13.0,11.0,7.0,3.0
334,1990,14,26,Spanish Grand Prix,1990-09-30,\N,http://en.wikipedia.org/wiki/1990_Spanish_Grand_Prix,123.0,7.0,4.0,1990-09-30,9.0,1.0,6.0,2.0,5.0,4.0
334,1990,14,26,Spanish Grand Prix,1990-09-30,\N,http://en.wikipedia.org/wiki/1990_Spanish_Grand_Prix,119.0,6.0,5.0,1990-09-30,5.0,7.0,5.0,4.0,5.0,6.0
334,1990,14,26,Spanish Grand Prix,1990-09-30,\N,http://en.wikipedia.org/wiki/1990_Spanish_Grand_Prix,145.0,9.0,3.0,1990-09-30,3.0,6.0,8.0,4.0,2.0,16.0
334,1990,14,26,Spanish Grand Prix,1990-09-30,\N,http://en.wikipedia.org/wiki/1990_Spanish_Grand_Prix,105.0,25.0,10.0,1990-09-30,15.0,9.0,12.0,13.0,10.0,17.0
334,1990,14,26,Spanish Grand Prix,1990-09-30,\N,http://en.wikipedia.org/wiki/1990_Spanish_Grand_Prix,118.0,10.0,-1.0,1990-09-30,9.0,11.0,5.0,8.0,11.0,10.0
334,1990,14,26,Spanish Grand Prix,1990-09-30,\N,http://en.wikipedia.org/wiki/1990_Spanish_Grand_Prix,122.0,19.0,-1.0,1990-09-30,12.0,7.0,7.0,2.0,10.0,12.0
334,1990,14,26,Spanish Grand Prix,1990-09-30,\N,http://en.wikipedia.org/wiki/1990_Spanish_Grand_Prix,77.0,5.0,-1.0,1990-09-30,2.0,4.0,3.0,3.0,16.0,3.0
334,1990,14,26,Spanish Grand Prix,1990-09-30,\N,http://en.wikipedia.org/wiki/1990_Spanish_Grand_Prix,102.0,1.0,-1.0,1990-09-30,1.0,2.0,1.0,1.0,2.0,1.0
335,1990,15,22,Japanese Grand Prix,1990-10-21,\N,http://en.wikipedia.org/wiki/1990_Japanese_Grand_Prix,110.0,26.0,-1.0,1990-10-21,10.0,10.0,13.0,11.0,7.0,3.0
335,1990,15,22,Japanese Grand Prix,1990-10-21,\N,http://en.wikipedia.org/wiki/1990_Japanese_Grand_Prix,118.0,11.0,-1.0,1990-10-21,6.0,11.0,5.0,8.0,11.0,10.0
335,1990,15,22,Japanese Grand Prix,1990-10-21,\N,http://en.wikipedia.org/wiki/1990_Japanese_Grand_Prix,112.0,25.0,10.0,1990-10-21,9.0,14.0,13.0,18.0,9.0,6.0
335,1990,15,22,Japanese Grand Prix,1990-10-21,\N,http://en.wikipedia.org/wiki/1990_Japanese_Grand_Prix,133.0,23.0,9.0,1990-10-21,9.0,13.0,9.0,10.0,9.0,9.0
335,1990,15,22,Japanese Grand Prix,1990-10-21,\N,http://en.wikipedia.org/wiki/1990_Japanese_Grand_Prix,127.0,16.0,-1.0,1990-10-21,7.0,8.0,12.0,6.0,8.0,7.0
335,1990,15,22,Japanese Grand Prix,1990-10-21,\N,http://en.wikipedia.org/wiki/1990_Japanese_Grand_Prix,94.0,10.0,8.0,1990-10-21,13.0,11.0,15.0,6.0,9.0,5.0
335,1990,15,22,Japanese Grand Prix,1990-10-21,\N,http://en.wikipedia.org/wiki/1990_Japanese_Grand_Prix,105.0,24.0,-1.0,1990-10-21,11.0,10.0,9.0,12.0,13.0,10.0
335,1990,15,22,Japanese Grand Prix,1990-10-21,\N,http://en.wikipedia.org/wiki/1990_Japanese_Grand_Prix,138.0,14.0,6.0,1990-10-21,7.0,6.0,11.0,7.0,10.0,8.0
335,1990,15,22,Japanese Grand Prix,1990-10-21,\N,http://en.wikipedia.org/wiki/1990_Japanese_Grand_Prix,102.0,1.0,-1.0,1990-10-21,1.0,2.0,1.0,1.0,2.0,1.0
335,1990,15,22,Japanese Grand Prix,1990-10-21,\N,http://en.wikipedia.org/wiki/1990_Japanese_Grand_Prix,117.0,2.0,-1.0,1990-10-21,2.0,1.0,3.0,2.0,2.0,4.0
335,1990,15,22,Japanese Grand Prix,1990-10-21,\N,http://en.wikipedia.org/wiki/1990_Japanese_Grand_Prix,123.0,5.0,5.0,1990-10-21,3.0,4.0,1.0,6.0,2.0,5.0
335,1990,15,22,Japanese Grand Prix,1990-10-21,\N,http://en.wikipedia.org/wiki/1990_Japanese_Grand_Prix,119.0,7.0,4.0,1990-10-21,2.0,5.0,7.0,5.0,4.0,5.0
335,1990,15,22,Japanese Grand Prix,1990-10-21,\N,http://en.wikipedia.org/wiki/1990_Japanese_Grand_Prix,137.0,6.0,1.0,1990-10-21,4.0,5.0,7.0,5.0,3.0,5.0
335,1990,15,22,Japanese Grand Prix,1990-10-21,\N,http://en.wikipedia.org/wiki/1990_Japanese_Grand_Prix,77.0,4.0,-1.0,1990-10-21,4.0,4.0,3.0,3.0,16.0,3.0
336,1990,16,29,Australian Grand Prix,1990-11-04,\N,http://en.wikipedia.org/wiki/1990_Australian_Grand_Prix,137.0,7.0,1.0,1990-11-04,3.0,1.0,5.0,7.0,5.0,3.0
336,1990,16,29,Australian Grand Prix,1990-11-04,\N,http://en.wikipedia.org/wiki/1990_Australian_Grand_Prix,105.0,0.0,-1.0,1990-11-04,2.0,10.0,9.0,12.0,13.0,10.0
336,1990,16,29,Australian Grand Prix,1990-11-04,\N,http://en.wikipedia.org/wiki/1990_Australian_Grand_Prix,110.0,15.0,-1.0,1990-11-04,8.0,10.0,13.0,11.0,7.0,3.0
336,1990,16,29,Australian Grand Prix,1990-11-04,\N,http://en.wikipedia.org/wiki/1990_Australian_Grand_Prix,127.0,16.0,-1.0,1990-11-04,7.0,8.0,12.0,6.0,8.0,7.0
336,1990,16,29,Australian Grand Prix,1990-11-04,\N,http://en.wikipedia.org/wiki/1990_Australian_Grand_Prix,122.0,14.0,-1.0,1990-11-04,6.0,7.0,7.0,2.0,10.0,12.0
336,1990,16,29,Australian Grand Prix,1990-11-04,\N,http://en.wikipedia.org/wiki/1990_Australian_Grand_Prix,138.0,13.0,-1.0,1990-11-04,4.0,6.0,6.0,11.0,7.0,10.0
336,1990,16,29,Australian Grand Prix,1990-11-04,\N,http://en.wikipedia.org/wiki/1990_Australian_Grand_Prix,102.0,1.0,-1.0,1990-11-04,2.0,2.0,1.0,1.0,2.0,1.0
336,1990,16,29,Australian Grand Prix,1990-11-04,\N,http://en.wikipedia.org/wiki/1990_Australian_Grand_Prix,117.0,4.0,3.0,1990-11-04,1.0,1.0,3.0,2.0,2.0,4.0
336,1990,16,29,Australian Grand Prix,1990-11-04,\N,http://en.wikipedia.org/wiki/1990_Australian_Grand_Prix,77.0,2.0,4.0,1990-11-04,1.0,4.0,3.0,3.0,16.0,3.0
336,1990,16,29,Australian Grand Prix,1990-11-04,\N,http://en.wikipedia.org/wiki/1990_Australian_Grand_Prix,123.0,9.0,5.0,1990-11-04,1.0,5.0,4.0,1.0,6.0,2.0
336,1990,16,29,Australian Grand Prix,1990-11-04,\N,http://en.wikipedia.org/wiki/1990_Australian_Grand_Prix,119.0,6.0,6.0,1990-11-04,3.0,4.0,5.0,7.0,5.0,4.0
336,1990,16,29,Australian Grand Prix,1990-11-04,\N,http://en.wikipedia.org/wiki/1990_Australian_Grand_Prix,94.0,10.0,9.0,1990-11-04,6.0,8.0,11.0,15.0,6.0,9.0
336,1990,16,29,Australian Grand Prix,1990-11-04,\N,http://en.wikipedia.org/wiki/1990_Australian_Grand_Prix,112.0,19.0,11.0,1990-11-04,10.0,10.0,14.0,13.0,18.0,9.0
336,1990,16,29,Australian Grand Prix,1990-11-04,\N,http://en.wikipedia.org/wiki/1990_Australian_Grand_Prix,131.0,17.0,12.0,1990-11-04,8.0,9.0,13.0,11.0,7.0,11.0
305,1991,1,33,United States Grand Prix,1991-03-10,\N,http://en.wikipedia.org/wiki/1991_United_States_Grand_Prix,127.0,23.0,-1.0,1991-03-10,14.0,8.0,12.0,6.0,8.0,7.0
305,1991,1,33,United States Grand Prix,1991-03-10,\N,http://en.wikipedia.org/wiki/1991_United_States_Grand_Prix,110.0,0.0,-1.0,1991-03-10,8.0,10.0,13.0,11.0,7.0,3.0
305,1991,1,33,United States Grand Prix,1991-03-10,\N,http://en.wikipedia.org/wiki/1991_United_States_Grand_Prix,123.0,20.0,-1.0,1991-03-10,3.0,5.0,5.0,4.0,1.0,6.0
305,1991,1,33,United States Grand Prix,1991-03-10,\N,http://en.wikipedia.org/wiki/1991_United_States_Grand_Prix,105.0,25.0,-1.0,1991-03-10,10.0,10.0,9.0,12.0,13.0,10.0
305,1991,1,33,United States Grand Prix,1991-03-10,\N,http://en.wikipedia.org/wiki/1991_United_States_Grand_Prix,117.0,2.0,2.0,1991-03-10,1.0,3.0,1.0,3.0,2.0,2.0
305,1991,1,33,United States Grand Prix,1991-03-10,\N,http://en.wikipedia.org/wiki/1991_United_States_Grand_Prix,137.0,5.0,3.0,1991-03-10,4.0,1.0,1.0,5.0,7.0,5.0
305,1991,1,33,United States Grand Prix,1991-03-10,\N,http://en.wikipedia.org/wiki/1991_United_States_Grand_Prix,131.0,11.0,4.0,1991-03-10,5.0,12.0,9.0,13.0,11.0,7.0
305,1991,1,33,United States Grand Prix,1991-03-10,\N,http://en.wikipedia.org/wiki/1991_United_States_Grand_Prix,138.0,16.0,5.0,1991-03-10,6.0,6.0,6.0,11.0,7.0,10.0
305,1991,1,33,United States Grand Prix,1991-03-10,\N,http://en.wikipedia.org/wiki/1991_United_States_Grand_Prix,102.0,1.0,1.0,1991-03-10,1.0,2.0,1.0,1.0,2.0,1.0
305,1991,1,33,United States Grand Prix,1991-03-10,\N,http://en.wikipedia.org/wiki/1991_United_States_Grand_Prix,94.0,15.0,9.0,1991-03-10,7.0,9.0,8.0,11.0,15.0,6.0
305,1991,1,33,United States Grand Prix,1991-03-10,\N,http://en.wikipedia.org/wiki/1991_United_States_Grand_Prix,119.0,3.0,-1.0,1991-03-10,9.0,6.0,4.0,5.0,7.0,5.0
306,1991,2,18,Brazilian Grand Prix,1991-03-24,\N,http://en.wikipedia.org/wiki/1991_Brazilian_Grand_Prix,138.0,16.0,-1.0,1991-03-24,8.0,5.0,6.0,6.0,11.0,7.0
306,1991,2,18,Brazilian Grand Prix,1991-03-24,\N,http://en.wikipedia.org/wiki/1991_Brazilian_Grand_Prix,94.0,20.0,-1.0,1991-03-24,9.0,9.0,9.0,8.0,11.0,15.0
306,1991,2,18,Brazilian Grand Prix,1991-03-24,\N,http://en.wikipedia.org/wiki/1991_Brazilian_Grand_Prix,119.0,2.0,2.0,1991-03-24,13.0,6.0,4.0,5.0,7.0,5.0
306,1991,2,18,Brazilian Grand Prix,1991-03-24,\N,http://en.wikipedia.org/wiki/1991_Brazilian_Grand_Prix,77.0,4.0,3.0,1991-03-24,2.0,4.0,4.0,3.0,3.0,16.0
306,1991,2,18,Brazilian Grand Prix,1991-03-24,\N,http://en.wikipedia.org/wiki/1991_Brazilian_Grand_Prix,117.0,6.0,4.0,1991-03-24,1.0,2.0,3.0,1.0,3.0,2.0
306,1991,2,18,Brazilian Grand Prix,1991-03-24,\N,http://en.wikipedia.org/wiki/1991_Brazilian_Grand_Prix,137.0,7.0,5.0,1991-03-24,6.0,3.0,1.0,1.0,5.0,7.0
306,1991,2,18,Brazilian Grand Prix,1991-03-24,\N,http://en.wikipedia.org/wiki/1991_Brazilian_Grand_Prix,102.0,1.0,1.0,1991-03-24,3.0,1.0,2.0,1.0,1.0,2.0
306,1991,2,18,Brazilian Grand Prix,1991-03-24,\N,http://en.wikipedia.org/wiki/1991_Brazilian_Grand_Prix,123.0,18.0,10.0,1991-03-24,5.0,5.0,5.0,4.0,1.0,6.0
306,1991,2,18,Brazilian Grand Prix,1991-03-24,\N,http://en.wikipedia.org/wiki/1991_Brazilian_Grand_Prix,95.0,3.0,-1.0,1991-03-24,4.0,2.0,1.0,4.0,17.0,18.0
307,1991,3,21,San Marino Grand Prix,1991-04-28,\N,http://en.wikipedia.org/wiki/1991_San_Marino_Grand_Prix,138.0,10.0,-1.0,1991-04-28,8.0,5.0,6.0,6.0,11.0,7.0
307,1991,3,21,San Marino Grand Prix,1991-04-28,\N,http://en.wikipedia.org/wiki/1991_San_Marino_Grand_Prix,137.0,14.0,-1.0,1991-04-28,5.0,5.0,3.0,1.0,1.0,5.0
307,1991,3,21,San Marino Grand Prix,1991-04-28,\N,http://en.wikipedia.org/wiki/1991_San_Marino_Grand_Prix,117.0,3.0,-1.0,1991-04-28,4.0,4.0,2.0,3.0,1.0,3.0
307,1991,3,21,San Marino Grand Prix,1991-04-28,\N,http://en.wikipedia.org/wiki/1991_San_Marino_Grand_Prix,133.0,0.0,-1.0,1991-04-28,7.0,9.0,13.0,9.0,10.0,9.0
307,1991,3,21,San Marino Grand Prix,1991-04-28,\N,http://en.wikipedia.org/wiki/1991_San_Marino_Grand_Prix,105.0,0.0,-1.0,1991-04-28,18.0,10.0,9.0,12.0,13.0,10.0
307,1991,3,21,San Marino Grand Prix,1991-04-28,\N,http://en.wikipedia.org/wiki/1991_San_Marino_Grand_Prix,119.0,2.0,-1.0,1991-04-28,1.0,2.0,6.0,4.0,5.0,7.0
307,1991,3,21,San Marino Grand Prix,1991-04-28,\N,http://en.wikipedia.org/wiki/1991_San_Marino_Grand_Prix,95.0,4.0,-1.0,1991-04-28,1.0,2.0,1.0,4.0,17.0,18.0
307,1991,3,21,San Marino Grand Prix,1991-04-28,\N,http://en.wikipedia.org/wiki/1991_San_Marino_Grand_Prix,77.0,5.0,2.0,1991-04-28,2.0,3.0,4.0,4.0,3.0,3.0
307,1991,3,21,San Marino Grand Prix,1991-04-28,\N,http://en.wikipedia.org/wiki/1991_San_Marino_Grand_Prix,123.0,24.0,7.0,1991-04-28,4.0,10.0,5.0,5.0,4.0,1.0
307,1991,3,21,San Marino Grand Prix,1991-04-28,\N,http://en.wikipedia.org/wiki/1991_San_Marino_Grand_Prix,102.0,1.0,1.0,1991-04-28,1.0,1.0,1.0,2.0,1.0,1.0
307,1991,3,21,San Marino Grand Prix,1991-04-28,\N,http://en.wikipedia.org/wiki/1991_San_Marino_Grand_Prix,84.0,18.0,11.0,1991-04-28,5.0,6.0,12.0,9.0,6.0,7.0
307,1991,3,21,San Marino Grand Prix,1991-04-28,\N,http://en.wikipedia.org/wiki/1991_San_Marino_Grand_Prix,127.0,15.0,12.0,1991-04-28,15.0,8.0,12.0,6.0,8.0,7.0
307,1991,3,21,San Marino Grand Prix,1991-04-28,\N,http://en.wikipedia.org/wiki/1991_San_Marino_Grand_Prix,110.0,11.0,-1.0,1991-04-28,10.0,10.0,13.0,11.0,7.0,3.0
308,1991,4,6,Monaco Grand Prix,1991-05-12,\N,http://en.wikipedia.org/wiki/1991_Monaco_Grand_Prix,138.0,11.0,-1.0,1991-05-12,10.0,5.0,6.0,6.0,11.0,7.0
308,1991,4,6,Monaco Grand Prix,1991-05-12,\N,http://en.wikipedia.org/wiki/1991_Monaco_Grand_Prix,110.0,10.0,-1.0,1991-05-12,13.0,10.0,13.0,11.0,7.0,3.0
308,1991,4,6,Monaco Grand Prix,1991-05-12,\N,http://en.wikipedia.org/wiki/1991_Monaco_Grand_Prix,122.0,18.0,-1.0,1991-05-12,11.0,7.0,7.0,2.0,10.0,12.0
308,1991,4,6,Monaco Grand Prix,1991-05-12,\N,http://en.wikipedia.org/wiki/1991_Monaco_Grand_Prix,77.0,6.0,-1.0,1991-05-12,3.0,2.0,3.0,4.0,4.0,3.0
308,1991,4,6,Monaco Grand Prix,1991-05-12,\N,http://en.wikipedia.org/wiki/1991_Monaco_Grand_Prix,133.0,0.0,-1.0,1991-05-12,5.0,9.0,13.0,9.0,10.0,9.0
308,1991,4,6,Monaco Grand Prix,1991-05-12,\N,http://en.wikipedia.org/wiki/1991_Monaco_Grand_Prix,84.0,0.0,-1.0,1991-05-12,6.0,11.0,6.0,12.0,9.0,6.0
308,1991,4,6,Monaco Grand Prix,1991-05-12,\N,http://en.wikipedia.org/wiki/1991_Monaco_Grand_Prix,105.0,22.0,-1.0,1991-05-12,5.0,10.0,9.0,12.0,13.0,10.0
